# M(M_sol)                 Lambda          n_Bc(fm^-3)         R(km)            m_B(M_sol)        m_Bquar/M_B
0.1526181343     10975008.4825671520      0.1700000000      16.8012425557      0.1528802239      0.0000000000
0.1589238182      8923655.2821348943      0.1720000000      16.2513124324      0.1592837400      0.0000000000
0.1655004006      7283743.1044675186      0.1740000000      15.7679636497      0.1659695605      0.0000000000
0.1723445942      5967660.4349747039      0.1760000000      15.3419094811      0.1729351775      0.0000000000
0.1794531028      4907504.3740244480      0.1780000000      14.9653839456      0.1801780863      0.0000000000
0.1868226442      4050379.2602929291      0.1800000000      14.6318597158      0.1876958085      0.0000000000
0.1944499094      3354914.7462223587      0.1820000000      14.3358276495      0.1954858480      0.0000000000
0.2023315808      2788621.0720874351      0.1840000000      14.0726096095      0.2035457096      0.0000000000
0.2104643075      2325899.3612233452      0.1860000000      13.8382202946      0.2118728713      0.0000000000
0.2188446544      1946506.0405686817      0.1880000000      13.6292443155      0.2204647316      0.0000000000
0.2274691522      1634382.3597229400      0.1900000000      13.4427472331      0.2293186593      0.0000000000
0.2363342033      1376744.7909339345      0.1920000000      13.2761912109      0.2384318945      0.0000000000
0.2454361424      1163385.6985335972      0.1940000000      13.1273774787      0.2478016106      0.0000000000
0.2547712371       986128.3570028031      0.1960000000      12.9943954574      0.2574249125      0.0000000000
0.2643355443       838398.0605651926      0.1980000000      12.8755663377      0.2672986872      0.0000000000
0.2741251536       714897.8095616020      0.2000000000      12.7694312831      0.2774198530      0.0000000000
0.2841359595       611341.1132335496      0.2020000000      12.6746998551      0.2877851232      0.0000000000
0.2943637161       524249.8991450110      0.2040000000      12.5902307813      0.2983910597      0.0000000000
0.3048041347       450794.7246444187      0.2060000000      12.5150198375      0.3092341735      0.0000000000
0.3154527868       388665.5479186389      0.2080000000      12.4481737061      0.3203108214      0.0000000000
0.3263051227       335970.7887450843      0.2100000000      12.3888958929      0.3316172244      0.0000000000
0.3373565095       291157.3753643200      0.2120000000      12.3364776725      0.3431495047      0.0000000000
0.3486021750       252945.9425849731      0.2140000000      12.2902817918      0.3549036258      0.0000000000
0.3600372868       220280.2033943874      0.2160000000      12.2497399908      0.3668754732      0.0000000000
0.3716568795       192284.9587909768      0.2180000000      12.2143379085      0.3790607768      0.0000000000
0.3834559324       168233.6793081784      0.2200000000      12.1836151638      0.3914551905      0.0000000000
0.3954293326       147521.2574594995      0.2220000000      12.1571552818      0.4040542515      0.0000000000
0.4075718659       129642.3526953077      0.2240000000      12.1345792786      0.4168533695      0.0000000000
0.4198782871       114174.1469941337      0.2260000000      12.1155470499      0.4298478991      0.0000000000
0.4323432473       100761.6486320129      0.2280000000      12.0997463637      0.4430330617      0.0000000000
0.4449613777        89106.3589770265      0.2300000000      12.0868964360      0.4564040322      0.0000000000
0.4577272297        78956.4427112398      0.2320000000      12.0767388617      0.4699558745      0.0000000000
0.4706353357        70099.0958386936      0.2340000000      12.0690399133      0.4836836051      0.0000000000
0.4836801566        62353.9278122784      0.2360000000      12.0635829407      0.4975821350      0.0000000000
0.4968561600        55567.8350973829      0.2380000000      12.0601727365      0.5116463526      0.0000000000
0.5101577894        49610.5233554207      0.2400000000      12.0586304376      0.5258710901      0.0000000000
0.5235794433        44370.7779220862      0.2420000000      12.0587891024      0.5402510987      0.0000000000
0.5371155406        39753.6142747322      0.2440000000      12.0604980841      0.5547811192      0.0000000000
0.5507604861        35677.6428540540      0.2460000000      12.0636176311      0.5694558433      0.0000000000
0.5645086921        32073.0175023230      0.2480000000      12.0680193926      0.5842699361      0.0000000000
0.5783545868        28879.6686906668      0.2500000000      12.0735848159      0.5992180448      0.0000000000
0.5922926098        26045.8572349300      0.2520000000      12.0802058783      0.6142947930      0.0000000000
0.6063172235        23526.8875165562      0.2540000000      12.0877809590      0.6294947923      0.0000000000
